label_index,raw_label,population,cell_count,percent_of_labeled_cells,percent_of_all_cells,found_modes,best_purity,min_unassigned_fraction,min_mean_knn_distance,found,annotation_flag,k_neighbors,run_name,modes_path,checkpoint,method,r_value,seed,n_samples
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
5,14.0,MEP_cells,194,0.2373175774034521,0.11613706568329303,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
6,15.0,MPP_cells,152,0.1859395451820862,0.09099398960752855,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
20,6.0,GMP_cells,73,0.08929991314665982,0.04370106079835253,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
14,22.0,Platelet_cells,5,0.006116432407305467,0.002993223342352913,0,,,,False,confident_without_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
2,11.0,Mature_CD4+_T_cells,13964,17.081972427122707,8.359474150523216,47,1.0,0.0,0.6318327016100697,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
19,5.0,Erythroblast_cells,12030,14.716136371976953,7.201695361701109,32,1.0,0.0,0.7273701665467894,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
9,18.0,Naive_CD8+_T_cells,9564,11.699511908693896,5.725437609252652,40,1.0,0.0,0.6909371427598436,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
3,12.0,Mature_CD8+_T_cells,7821,9.567323571507211,4.681999952108426,28,1.0,0.020000000000000018,0.7328947832702236,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,51,1.0,0.0,1.0163252434864314,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,25,1.0,0.020000000000000018,0.6591891662380693,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,3,1.0,0.12,0.9201156820873422,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,19,1.0,0.020000000000000018,0.9273408472500375,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,1,0.98,0.0,1.5464156312086357,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
16,24.0,Pre-B_II_cells,994,1.2159467625723268,0.5950528004597591,4,1.0,0.06000000000000005,0.8891194670369322,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
1,10.0,Mature_CD38mid_B_cells,608,0.7437581807283448,0.3639759584301142,1,0.9761904761904762,0.16000000000000003,1.2758010224460672,True,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
5,14.0,MEP_cells,194,0.2373175774034521,0.11613706568329303,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
6,15.0,MPP_cells,152,0.1859395451820862,0.09099398960752855,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
20,6.0,GMP_cells,73,0.08929991314665982,0.04370106079835253,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
14,22.0,Platelet_cells,5,0.006116432407305467,0.002993223342352913,0,,,,False,confident_global_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
2,11.0,Mature_CD4+_T_cells,13964,17.081972427122707,8.359474150523216,43,1.0,0.0,0.6318327016100697,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
19,5.0,Erythroblast_cells,12030,14.716136371976953,7.201695361701109,30,1.0,0.0,0.7273701665467894,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
9,18.0,Naive_CD8+_T_cells,9564,11.699511908693896,5.725437609252652,36,1.0,0.0,0.6909371427598436,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
3,12.0,Mature_CD8+_T_cells,7821,9.567323571507211,4.681999952108426,27,1.0,0.020000000000000018,0.7328947832702236,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,51,1.0,0.0,1.0163252434864314,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,25,1.0,0.020000000000000018,0.6591891662380693,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,3,1.0,0.12,0.9201156820873422,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,19,1.0,0.020000000000000018,0.9273408472500375,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,1,0.98,0.0,1.5464156312086357,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
16,24.0,Pre-B_II_cells,994,1.2159467625723268,0.5950528004597591,4,1.0,0.06000000000000005,0.8891194670369322,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
1,10.0,Mature_CD38mid_B_cells,608,0.7437581807283448,0.3639759584301142,1,0.9761904761904762,0.16000000000000003,1.2758010224460672,True,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
7,16.0,Myelocyte_cells,3025,3.7004416064198073,1.8109001221235124,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
17,3.0,CD11bmid_Monocyte_cells,1278,1.5633601233072774,0.7650678863054046,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
0,1.0,CD11b-_Monocyte_cells,912,1.115637271092517,0.5459639376451714,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
22,8.0,Immature_B_cells,502,0.6140898136934688,0.30051962357223244,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
12,20.0,Plasma_cell_cells,468,0.5724980733237917,0.28016570484423264,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
13,21.0,Plasmacytoid_DC_cells,293,0.35842293906810035,0.1754028878618807,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
21,7.0,HSC_cells,261,0.31927777166134536,0.15624625847082205,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
18,4.0,CMP_cells,253,0.30949147980965663,0.1514571011230574,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
15,23.0,Pre-B_I_cells,240,0.2935887555506624,0.14367472043293983,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
5,14.0,MEP_cells,194,0.2373175774034521,0.11613706568329303,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
6,15.0,MPP_cells,152,0.1859395451820862,0.09099398960752855,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
20,6.0,GMP_cells,73,0.08929991314665982,0.04370106079835253,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
14,22.0,Platelet_cells,5,0.006116432407305467,0.002993223342352913,0,,,,False,confident_population_distance,50,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
2,11.0,Mature_CD4+_T_cells,13964,17.081972427122707,8.359474150523216,44,1.0,0.020000000000000018,0.6853000247248078,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
19,5.0,Erythroblast_cells,12030,14.716136371976953,7.201695361701109,32,1.0,0.0,0.7795464362600575,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
9,18.0,Naive_CD8+_T_cells,9564,11.699511908693896,5.725437609252652,40,1.0,0.010000000000000009,0.7602499904009741,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
3,12.0,Mature_CD8+_T_cells,7821,9.567323571507211,4.681999952108426,24,1.0,0.020000000000000018,0.8157320373928552,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
23,9.0,Mature_CD38lo_B_cells,7796,9.536741409470684,4.667033835396662,52,1.0,0.0,1.0893248817514172,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
8,17.0,Naive_CD4+_T_cells,6987,8.547102645968659,4.1827302986039605,25,1.0,0.020000000000000018,0.7242611498466998,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
11,2.0,CD11bhi_Monocyte_cells,6779,8.292659057824752,4.05821220756208,2,1.0,0.10999999999999999,1.0051622564735674,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
10,19.0,NK_cells,3864,4.726778964365665,2.313162998970331,17,1.0,0.020000000000000018,1.0248901176615681,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
4,13.0,Megakaryocyte_cells,3684,4.506587397702668,2.2054069586456264,1,0.9690721649484536,0.030000000000000027,1.5994691113969777,True,confident_without_distance,100,labeled_b10_n1000_R1.5_seed2,results_levine13/additional_complete_fixed_checkpoint/baseline_seeds/modes_labeled_b10_n1000_R1.5_seed2.npy,labeled,b10,1.5,2,1000.0
